# 2026-04-18 23:47:11
# 82aff912da886c68fe4ae8c234907338
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
2.097702419881829172e+01;5.907603495116885206e+00;-1.144972203401574351e+00;2.977540896014219673e-01;1.393769334868487364e-01;5.997589700819813352e+00;-3.851157122891944340e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.139757453923251163e+01;6.305753209186528707e+00;-1.009549184646348685e+00;3.579509756904838969e-01;1.418919355848275998e-01;5.721177443615796498e+00;-4.106574345906806478e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.181545931041997477e+01;6.692678565525378431e+00;-8.516997291121209956e-01;4.164943071864204427e-01;1.383859058236998618e-01;5.412921723019005427e+00;-4.706737363675689068e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.223006860242742988e+01;7.066916671596551680e+00;-6.732432778889008151e-01;4.732558532982180100e-01;1.408752093267659766e-01;5.039524529902974948e+00;-4.545127292741319991e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.263511897349266633e+01;7.421855855352784914e+00;-4.780921084469944016e-01;5.337335016236272045e-01;1.606393315817049583e-01;4.659913786173151884e+00;-3.636296690512398566e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.301932757956394937e+01;7.746126465510990933e+00;-2.720221582677803118e-01;5.998956383980535989e-01;1.833050630764142819e-01;4.349782009379299375e+00;-3.024438083495791130e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.336790459508127427e+01;8.027111219517671259e+00;-6.573715211665262514e-02;6.694719837128669804e-01;2.344994821904887727e-01;4.100256617285802818e+00;-2.507504973995440700e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.368126478113767419e+01;8.264565370872636763e+00;1.387381085130748315e-01;7.570874361673290975e-01;3.228144214837687098e-01;3.903921090034850216e+00;-1.441237923690847245e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.396838635007256002e+01;8.462977388995772898e+00;3.462747713269860306e-01;8.626981474656096882e-01;3.999095950803521204e-01;3.796442925884932151e+00;-4.214009211483833450e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.423644076580101725e+01;8.625596318408499386e+00;5.593668959777660099e-01;9.752185305144633887e-01;4.196246992886606408e-01;3.766571668519001825e+00;-5.046655962073117729e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.449738381962099965e+01;8.759937766862492481e+00;7.830712825332870608e-01;1.085007101242015937e+00;4.254902443569158477e-01;3.731445319232961744e+00;-1.342616253041278185e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.476457823476759401e+01;8.870932653092776121e+00;1.026120641134080191e+00;1.200181612204124004e+00;4.066280323415277231e-01;3.634034265307665823e+00;-1.604361752033459432e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.505111320562238220e+01;8.959910579761350746e+00;1.298490276168008162e+00;1.304267483879442358e+00;3.010146721050174223e-01;3.505252279895320733e+00;-7.688382820078689672e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.535522954132603246e+01;9.028301668997064766e+00;1.594816792961507801e+00;1.377284470196322275e+00;1.885648340240979881e-01;3.437900665168424741e+00;2.392676170862291229e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.566348124630844652e+01;9.080173215608036585e+00;1.898672772459609970e+00;1.428998695109869876e+00;2.181905450225774812e-01;3.459287540143680673e+00;6.981993323081149283e-01;1.000000000000000000e+00;1.000000000000000000e+00
