# 2026-05-29 15:56:16
# 7a5836f9cc5a4fc96d7666776a2b0165
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.949515889556704451e+01;2.066921962174058081e+01;9.099302387269940340e+00;-2.522176736599705205e+00;-1.326141163741533791e-01;7.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.006322508118293868e+01;2.019347975404981099e+01;8.788865969416361779e+00;-2.608846864955232547e+00;-1.658410961408211537e-01;7.000000000000000000e+00;-5.984488106856320933e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.062372942580216062e+01;1.969749509166777557e+01;8.527782965337580734e+00;-2.703273726486588036e+00;-1.551727287045081560e-01;6.503178978897163454e+00;-7.999999999999994671e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.116821097009724539e+01;1.919573617907807517e+01;8.316363605498514389e+00;-2.778755724204688082e+00;-1.200360692909877014e-01;5.794793535825811581e+00;-8.000000000000005329e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.170443797777528516e+01;1.868912549686847768e+01;8.140622260236595409e+00;-2.833769635541045329e+00;-7.500677143675607561e-02;5.000000000000000000e+00;-3.493320789374068647e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.224410288535696978e+01;1.817254673940685450e+01;7.984466569291454263e+00;-2.851946873792989390e+00;2.671926446241299630e-02;4.962152302359315037e+00;-8.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.278303760234508601e+01;1.765896754729631368e+01;7.821104876700612607e+00;-2.803218311211654878e+00;1.577529415127423562e-01;4.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.330979092971632483e+01;1.717217960525317366e+01;7.619842442605039068e+00;-2.683368389829611456e+00;2.619166280921269574e-01;4.000000000000000000e+00;-7.200721368652738263e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.379585334219026294e+01;1.675152497251468375e+01;7.376313494067842313e+00;-2.563512779851728762e+00;1.685148273894615800e-01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.423595282935979611e+01;1.638900179199713136e+01;7.126784934190776077e+00;-2.523983633945077187e+00;2.632868167457335165e-02;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.464551344877592243e+01;1.605425281710496677e+01;6.890812425653940920e+00;-2.538771411725110561e+00;-8.645847723196545265e-02;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.503588225285782798e+01;1.572760431380094737e+01;6.677063604628930449e+00;-2.591757033689709555e+00;-1.888937747425133984e-01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.540386136181372123e+01;1.540605846906561460e+01;6.498130951484191620e+00;-2.683266867980297565e+00;-3.166654552100056641e-01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.575312761969520992e+01;1.508357643603677190e+01;6.363995731395943878e+00;-2.831401177362083743e+00;-6.434384423238380668e-01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
