# 2026-06-22 15:20:58
# d2f6f4cfc6acff5dfbf1bcc9431b9dd4
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m; friction
1.083232555805406605e+01;-5.019327217125894691e+00;5.454949533666503925e+00;-7.032730936889552975e-01;2.316356406974534599e-01;5.335991663016436348e+00;8.234745047388557226e-02;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.105332922471206558e+01;-4.863054025764931509e+00;5.298676342305540743e+00;-7.108034808701715335e-01;-4.068861442009806005e-14;5.339401202828857329e+00;-3.264446936971970192e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.131116683581305971e+01;-4.680735302510480977e+00;5.116357619051086658e+00;-7.115117956019609835e-01;1.265513166897918595e-01;5.179363938282444124e+00;4.261081731839925446e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.154701915823627978e+01;-4.508834792013427517e+00;4.954875321311430270e+00;-7.028354865579770072e-01;3.517768533060453007e-01;5.369895981316568978e+00;4.979648814904217957e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.179921738589900215e+01;-4.310888749622879601e+00;4.798602129950474193e+00;-6.835848163379343312e-01;2.512957662525653335e-01;5.598883822795672316e+00;2.313368733592951187e+01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.204630699686099504e+01;-4.107733600853631373e+00;4.657956257725608396e+00;-6.487980456501112325e-01;2.974572546481781266e-01;6.540618294096167240e+00;1.672177894113859153e+01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.229380593983504610e+01;-3.894436484749636662e+00;4.532417152125034931e+00;-5.981396476359885916e-01;8.447483382712467348e-02;7.145413416606528401e+00;2.170797496818059358e+01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.255485742391397608e+01;-3.666667494418167195e+00;4.404866517539414161e+00;-5.396183497974395005e-01;3.763315835809138421e-01;7.898780352548371297e+00;5.142721328987740037e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.280369960640122784e+01;-3.438898504086697727e+00;4.304648161793565464e+00;-4.761755469820864728e-01;3.383936809726523220e-02;8.059167640436713853e+00;2.175720618947319451e+01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.305660050272586226e+01;-3.206558197338768679e+00;4.204764002778826892e+00;-4.139869460600585360e-01;2.552791783805018477e-01;8.715217550373459687e+00;5.959446153836541527e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
