# 2026-06-22 15:03:19
# 3861f6a37ba70717224eaa7aa6a08dd5
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m; friction
1.749010084139126420e+01;1.067245042979836356e+00;3.039197842481888845e+00;-3.164591944931910428e-01;-2.259748892832623077e-02;1.060211702410661516e+01;-8.027933899875879575e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.776377988534660801e+01;1.327145840932081766e+00;2.953455237412425216e+00;-3.200004420706142327e-01;-4.616942974618194924e-03;1.039282112053997764e+01;-8.028503033595411509e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.803612262812028177e+01;1.585669858973406843e+00;2.867805359203194904e+00;-3.192046022912571335e-01;9.942427890908982213e-03;1.018026138026276683e+01;-8.029105342161814818e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.830677166730108496e+01;1.842814935397892206e+00;2.783381949652657728e+00;-3.146095795969157116e-01;2.076717198551170443e-02;9.964516168775805482e+00;-8.029743451953041955e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.857545302272369980e+01;2.098555849620796554e+00;2.701003217299170700e+00;-3.092948525578435026e-01;1.192476049372559119e-02;9.745598892272409941e+00;-8.030421516630431356e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.884274362964784899e+01;2.353233590704390643e+00;2.619864344085172103e+00;-3.082838953667763060e-01;-4.944165999623329789e-03;9.522803436330471882e+00;-8.031146360391408834e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.910977602523354335e+01;2.607558010890524969e+00;2.538467847912290409e+00;-3.125339295961270802e-01;-3.419695219986623042e-02;9.294871316116115167e+00;-8.031926681223506392e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.937740707604937285e+01;2.861696163603154819e+00;2.454562075187180614e+00;-3.270906359869785729e-01;-7.498362681826956089e-02;9.060653774845114583e+00;-8.032768849683316503e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.964415463922894034e+01;3.113269130298502496e+00;2.365875521018361294e+00;-3.524822869679269943e-01;-1.091182269724958187e-01;8.820997891119773726e+00;-8.033675811036909309e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.990830814508870006e+01;3.359747499142056615e+00;2.270872950788799471e+00;-3.840013693070409850e-01;-1.272551722431846666e-01;8.577048241340794021e+00;-8.034651484208520600e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.016901729846319924e+01;3.599745456078181416e+00;2.169038559153487977e+00;-4.192729762537904525e-01;-1.365308825486474809e-01;8.329246194108616663e+00;-8.035702773515778219e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.042601492764956106e+01;3.832631803057772846e+00;2.060356772280466764e+00;-4.520995112872757682e-01;-1.048112679878572956e-01;8.077501410633933787e+00;-8.036838822291594298e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.067902206921913688e+01;4.058960764820404243e+00;1.947273551806971481e+00;-4.726526059313487238e-01;-5.754598322307042518e-02;7.821718085141294630e+00;-8.038069818371251785e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.092755464509369290e+01;4.279660850470565769e+00;1.832993573399317899e+00;-4.804504491486168982e-01;1.551236354675172152e-03;7.561999035267573888e+00;-8.039409649293343563e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.117199722177207732e+01;4.496771926050467272e+00;1.720677260453660429e+00;-4.715089050297177620e-01;7.129696655273227990e-02;7.297498296683256669e+00;-8.040879924710663929e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.141332781692159770e+01;4.713006992932889716e+00;1.613519190269583570e+00;-4.460848678120701294e-01;1.285007347958975754e-01;7.026553971512816688e+00;-8.042512848061361908e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.165311846160383524e+01;4.931050554898731342e+00;1.513736634868493303e+00;-4.111881988852236214e-01;1.591229002688341609e-01;6.746511841920897368e+00;-8.044354847360889238e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.189310462040342387e+01;5.152924201074853272e+00;1.422273847091745091e+00;-3.697279648984318490e-01;1.865203131075677812e-01;6.454018468636490979e+00;-7.053897369940163919e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.213426878779475260e+01;5.379785718892455826e+00;1.340456933393865624e+00;-3.213876582779924829e-01;2.147905187361854318e-01;6.184824962869193143e+00;-6.466388993803525942e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.237502336535386505e+01;5.610184503114254539e+00;1.270605900153237267e+00;-2.661678864680442902e-01;2.428247205365325900e-01;5.927768072407843647e+00;-6.433165871290900562e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.261419126384686251e+01;5.842717884058629352e+00;1.214663872873779527e+00;-2.058561299451523163e-01;2.482415491700256660e-01;5.662262868860006293e+00;-5.843837508305710138e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.284962719960055466e+01;6.074468271299163113e+00;1.173168838736185160e+00;-1.490905446156751135e-01;2.337521025045426193e-01;5.413826935888306657e+00;-3.833449006181557817e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.307658911730731432e+01;6.299712063568310150e+00;1.145295085251168299e+00;-9.789374286822809246e-02;2.057372911650966474e-01;5.250659788636252046e+00;-2.243229309686599837e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.329367365166741521e+01;6.516145985501304416e+00;1.128500666682942910e+00;-5.923465742511299648e-02;1.477489612579901967e-01;5.157081290389864847e+00;-3.043873839003592430e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.350304842363266999e+01;6.725299902304243460e+00;1.118886394922100624e+00;-3.472318456257116742e-02;7.946247255643573704e-02;5.031984365419315708e+00;-4.710036138052784871e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.370662943534583889e+01;6.928792170937463801e+00;1.112875992550962145e+00;-2.846776127940344250e-02;-2.972611939992637550e-02;4.837677005489688931e+00;-4.904222535510290193e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.390546953519541518e+01;7.127506926992720260e+00;1.105816882544060853e+00;-4.655357824096631458e-02;-1.470767749865160290e-01;4.631717458152306399e+00;-4.313101103401070446e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.409867437823157132e+01;7.320312005979392467e+00;1.093394608614964403e+00;-8.397831280223286288e-02;-2.117725048567050128e-01;4.448166202918849343e+00;-3.766023222337732790e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.428669501486627524e+01;7.507302846756016557e+00;1.073743011576280493e+00;-1.261105600856585462e-01;-2.351506189738836461e-01;4.286024078455398900e+00;-2.336191031248981531e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.447131059740344483e+01;7.689885866444697626e+00;1.046423527011220767e+00;-1.730412063243061127e-01;-3.417640399204310286e-01;4.184185448184051914e+00;-1.120935140011115827e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.465427934857850545e+01;7.868783317066382565e+00;1.008040378786735136e+00;-2.583436068237081051e-01;-6.093704872271853423e-01;4.134877949754143245e+00;-1.328192159344676160e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.483298113086619807e+01;8.038323147311601247e+00;9.515552218583807065e-01;-3.935204745188106701e-01;-8.372947318803346528e-01;4.077071871720212570e+00;-1.941459588932515912e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.500480390481163795e+01;8.191633018398380983e+00;8.739720466613034588e-01;-5.401318749691742527e-01;-7.999711406011122961e-01;3.994413737086513372e+00;-1.993004173849746152e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.517085357765387599e+01;8.328329351725093588e+00;7.797032485038726257e-01;-6.649657206886288030e-01;-7.169742903263350842e-01;3.910686093378438866e+00;-1.399088749344497229e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.533165727067443029e+01;8.449119925349295457e+00;6.735549323957711332e-01;-7.763740128570137955e-01;-6.846828150055771500e-01;3.852727403467224754e+00;-8.838844795380922381e-01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
