# 2026-04-22 19:05:27
# 2ad845a79b805b2df116adae05ea9de9
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
7.204096768415871210e+00;-3.841187101948063454e+00;1.552909139378098269e+00;-2.762940329499332659e+00;-4.354639128402434944e-03;8.163760875449812104e+00;-8.000000000000055067e+00;1.000000000000000000e+00;1.000000000000000000e+00
7.389072889305110969e+00;-4.013082123098219434e+00;1.484584422013019323e+00;-2.763499992232913538e+00;-1.695424900584135541e-03;7.980436936490209021e+00;-7.999999999999993783e+00;1.000000000000000000e+00;1.000000000000000000e+00
7.574135881380754221e+00;-4.185079306261233256e+00;1.416281566875197129e+00;-2.763567632284563036e+00;9.443113692062468255e-04;7.792712353480458098e+00;-8.000000000000024869e+00;1.000000000000000000e+00;1.000000000000000000e+00
7.759223547991710213e+00;-4.357087480466725893e+00;1.347939542190663476e+00;-2.763163152108228271e+00;3.224665302224443211e-03;7.600326516559116286e+00;-7.999999999999976907e+00;1.000000000000000000e+00;1.000000000000000000e+00
7.944250095922352983e+00;-4.528998054971672182e+00;1.279517485713898450e+00;-2.762382921846623152e+00;5.198469848483646891e-03;7.403008739115560566e+00;-8.000000000000008882e+00;1.000000000000000000e+00;1.000000000000000000e+00
8.129063361077269789e+00;-4.700644687998701166e+00;1.211009264691118137e+00;-2.761240669419929183e+00;7.160740132158666463e-03;7.200522630263908930e+00;-8.000000000000026645e+00;1.000000000000000000e+00;1.000000000000000000e+00
8.313456564685907324e+00;-4.871810681378828001e+00;1.142430432335568291e+00;-2.759739370428909933e+00;9.119822758477299715e-03;6.992655782405171827e+00;-7.999999999999980460e+00;1.000000000000000000e+00;1.000000000000000000e+00
8.497268633970142204e+00;-5.042322207066567863e+00;1.073781350606883844e+00;-2.757882856237803271e+00;1.219323445801809812e-02;6.779103317007105112e+00;-8.000000000000001776e+00;1.000000000000000000e+00;1.000000000000000000e+00
8.680415733429009961e+00;-5.212063427942215554e+00;1.005000699433453271e+00;-2.755070746844773044e+00;1.950957739908133065e-02;6.559412183367869353e+00;-8.000000000000024869e+00;1.000000000000000000e+00;1.000000000000000000e+00
8.862969896916716550e+00;-5.381009468500375093e+00;9.358395977474852634e-01;-2.750750025674814747e+00;2.780867713080003439e-02;6.332852562274881691e+00;-8.000000000000023093e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.045174261262625137e+00;-5.549279523365449940e+00;8.659567026843790760e-01;-2.744928741404718764e+00;3.607596626256295153e-02;6.098340081200539053e+00;-7.999999999999996447e+00;1.000000000000000000e+00;1.000000000000000000e+00
